03/03/2016 19:43:15.381324 ./server:     Creating C150DgmSocket
03/03/2016 19:46:45.313645 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:46:45.313729 ./server:     Server received TRANSFER packet 30 for file romeo.txt

03/03/2016 19:46:45.319520 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:45.319618 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:45.321023 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:46:45.321081 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:46:45.321134 ./server:     Server received TRANSFER packet 31 for file romeo.txt

03/03/2016 19:46:45.326931 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:45.327040 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:45.328488 ./server:     C150DgmSocket::read: successful read with len=511 |. ...romeo.txt......................................................................................|
03/03/2016 19:46:45.328547 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |. ...romeo.txt......................................................................................|
03/03/2016 19:46:45.328599 ./server:     Server received TRANSFER packet 32 for file romeo.txt

03/03/2016 19:46:45.334599 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:45.334723 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:45.336116 ./server:     C150DgmSocket::read: successful read with len=511 |.!...romeo.txt......................................................................................|
03/03/2016 19:46:45.336171 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.!...romeo.txt......................................................................................|
03/03/2016 19:46:45.336224 ./server:     Server received TRANSFER packet 33 for file romeo.txt

03/03/2016 19:46:45.342003 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:45.342119 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:45.343290 ./server:     C150DgmSocket::read: successful read with len=511 |."...romeo.txt......................................................................................|
03/03/2016 19:46:45.343347 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |."...romeo.txt......................................................................................|
03/03/2016 19:46:45.343399 ./server:     Server received TRANSFER packet 34 for file romeo.txt

03/03/2016 19:46:45.349556 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:45.349658 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:45.351006 ./server:     C150DgmSocket::read: successful read with len=511 |.#...romeo.txt......................................................................................|
03/03/2016 19:46:45.351084 ./server:     C150NastyDgmSocket::read: dropping packet of length 511 |.#...romeo.txt......................................................................................|
03/03/2016 19:46:46.184921 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:46:46.185000 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:46:46.185053 ./server:     Server received TRANSFER packet 467 for file romeo.txt

03/03/2016 19:46:46.195891 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:46.196017 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:46.349871 ./server:     C150DgmSocket::read: successful read with len=511 |.$...romeo.txt......................................................................................|
03/03/2016 19:46:46.349933 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.$...romeo.txt......................................................................................|
03/03/2016 19:46:46.349985 ./server:     Server received TRANSFER packet 36 for file romeo.txt

03/03/2016 19:46:46.356108 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:46.356236 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:47.195843 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:46:47.195907 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:46:47.195959 ./server:     Server received TRANSFER packet 468 for file romeo.txt

03/03/2016 19:46:47.207646 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:47.207778 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:47.356756 ./server:     C150DgmSocket::read: successful read with len=511 |.%...romeo.txt......................................................................................|
03/03/2016 19:46:47.356845 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.%...romeo.txt......................................................................................|
03/03/2016 19:46:47.356902 ./server:     Server received TRANSFER packet 37 for file romeo.txt

03/03/2016 19:46:47.362838 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:47.362960 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:47.364167 ./server:     C150DgmSocket::read: successful read with len=511 |.&...romeo.txt......................................................................................|
03/03/2016 19:46:47.364224 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.&...romeo.txt......................................................................................|
03/03/2016 19:46:47.364275 ./server:     Server received TRANSFER packet 38 for file romeo.txt

03/03/2016 19:46:47.370373 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:47.370502 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:47.371816 ./server:     C150DgmSocket::read: successful read with len=511 |.'...romeo.txt......................................................................................|
03/03/2016 19:46:47.371872 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.'...romeo.txt......................................................................................|
03/03/2016 19:46:47.371924 ./server:     Server received TRANSFER packet 39 for file romeo.txt

03/03/2016 19:46:47.378636 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:47.378763 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:47.380052 ./server:     C150DgmSocket::read: successful read with len=511 |.(...romeo.txt......................................................................................|
03/03/2016 19:46:47.380108 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.(...romeo.txt......................................................................................|
03/03/2016 19:46:47.380158 ./server:     Server received TRANSFER packet 40 for file romeo.txt

03/03/2016 19:46:47.385973 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:47.386073 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:47.387032 ./server:     C150DgmSocket::read: successful read with len=511 |.)...romeo.txt......................................................................................|
03/03/2016 19:46:47.387090 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.)...romeo.txt......................................................................................|
03/03/2016 19:46:47.387142 ./server:     Server received TRANSFER packet 41 for file romeo.txt

03/03/2016 19:46:47.393494 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:47.393618 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:47.394829 ./server:     C150DgmSocket::read: successful read with len=511 |.*...romeo.txt......................................................................................|
03/03/2016 19:46:47.394886 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.*...romeo.txt......................................................................................|
03/03/2016 19:46:47.394938 ./server:     Server received TRANSFER packet 42 for file romeo.txt

03/03/2016 19:46:47.400787 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:47.400890 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:47.402174 ./server:     C150DgmSocket::read: successful read with len=511 |.+...romeo.txt......................................................................................|
03/03/2016 19:46:47.402239 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.+...romeo.txt......................................................................................|
03/03/2016 19:46:47.402290 ./server:     Server received TRANSFER packet 43 for file romeo.txt

03/03/2016 19:46:47.408421 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:47.408518 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:47.409731 ./server:     C150DgmSocket::read: successful read with len=511 |.,...romeo.txt......................................................................................|
03/03/2016 19:46:47.409791 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.,...romeo.txt......................................................................................|
03/03/2016 19:46:47.409843 ./server:     Server received TRANSFER packet 44 for file romeo.txt

03/03/2016 19:46:47.415705 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:47.415801 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:47.417124 ./server:     C150DgmSocket::read: successful read with len=511 |.-...romeo.txt......................................................................................|
03/03/2016 19:46:47.417178 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.-...romeo.txt......................................................................................|
03/03/2016 19:46:47.417228 ./server:     Server received TRANSFER packet 45 for file romeo.txt

03/03/2016 19:46:47.423430 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:47.423528 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:47.424907 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:46:47.424970 ./server:     C150NastyDgmSocket::read: dropping packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:46:48.207894 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:46:48.207953 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:46:48.208007 ./server:     Server received TRANSFER packet 469 for file romeo.txt

03/03/2016 19:46:48.218964 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:48.219069 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:48.423890 ./server:     C150DgmSocket::read: successful read with len=511 |./...romeo.txt......................................................................................|
03/03/2016 19:46:48.423953 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |./...romeo.txt......................................................................................|
03/03/2016 19:46:48.424018 ./server:     Server received TRANSFER packet 47 for file romeo.txt

03/03/2016 19:46:48.430164 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:48.430292 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:48.431768 ./server:     C150DgmSocket::read: successful read with len=511 |.0...romeo.txt......................................................................................|
03/03/2016 19:46:48.431825 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.0...romeo.txt......................................................................................|
03/03/2016 19:46:48.431875 ./server:     Server received TRANSFER packet 48 for file romeo.txt

03/03/2016 19:46:48.438118 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:48.438235 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:48.440611 ./server:     C150DgmSocket::read: successful read with len=511 |.1...romeo.txt......................................................................................|
03/03/2016 19:46:48.440689 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.1...romeo.txt......................................................................................|
03/03/2016 19:46:48.440748 ./server:     Server received TRANSFER packet 49 for file romeo.txt

03/03/2016 19:46:48.446651 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:48.446799 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:48.448000 ./server:     C150DgmSocket::read: successful read with len=511 |.2...romeo.txt......................................................................................|
03/03/2016 19:46:48.448053 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.2...romeo.txt......................................................................................|
03/03/2016 19:46:48.448102 ./server:     Server received TRANSFER packet 50 for file romeo.txt

03/03/2016 19:46:48.453973 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:48.454102 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:49.218894 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:46:49.218951 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:46:49.219002 ./server:     Server received TRANSFER packet 470 for file romeo.txt

03/03/2016 19:46:49.229796 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:49.229903 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:49.453864 ./server:     C150DgmSocket::read: successful read with len=511 |.3...romeo.txt......................................................................................|
03/03/2016 19:46:49.453924 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.3...romeo.txt......................................................................................|
03/03/2016 19:46:49.453975 ./server:     Server received TRANSFER packet 51 for file romeo.txt

03/03/2016 19:46:49.460358 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:49.460465 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:49.461899 ./server:     C150DgmSocket::read: successful read with len=511 |.4...romeo.txt......................................................................................|
03/03/2016 19:46:49.461956 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.4...romeo.txt......................................................................................|
03/03/2016 19:46:49.462006 ./server:     Server received TRANSFER packet 52 for file romeo.txt

03/03/2016 19:46:49.468227 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:49.468336 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:49.469429 ./server:     C150DgmSocket::read: successful read with len=511 |.5...romeo.txt......................................................................................|
03/03/2016 19:46:49.469482 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.5...romeo.txt......................................................................................|
03/03/2016 19:46:49.469531 ./server:     Server received TRANSFER packet 53 for file romeo.txt

03/03/2016 19:46:49.475626 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:49.475747 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:49.476845 ./server:     C150DgmSocket::read: successful read with len=511 |.6...romeo.txt......................................................................................|
03/03/2016 19:46:49.476898 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.6...romeo.txt......................................................................................|
03/03/2016 19:46:49.476947 ./server:     Server received TRANSFER packet 54 for file romeo.txt

03/03/2016 19:46:49.482931 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:49.483030 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:49.484319 ./server:     C150DgmSocket::read: successful read with len=511 |.7...romeo.txt......................................................................................|
03/03/2016 19:46:49.484371 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.7...romeo.txt......................................................................................|
03/03/2016 19:46:49.484432 ./server:     Server received TRANSFER packet 55 for file romeo.txt

03/03/2016 19:46:49.490280 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:49.490381 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:49.491780 ./server:     C150DgmSocket::read: successful read with len=511 |.8...romeo.txt......................................................................................|
03/03/2016 19:46:49.491834 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.8...romeo.txt......................................................................................|
03/03/2016 19:46:49.491884 ./server:     Server received TRANSFER packet 56 for file romeo.txt

03/03/2016 19:46:49.497729 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:49.497828 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:49.499179 ./server:     C150DgmSocket::read: successful read with len=511 |.9...romeo.txt......................................................................................|
03/03/2016 19:46:49.499234 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.9...romeo.txt......................................................................................|
03/03/2016 19:46:49.499284 ./server:     Server received TRANSFER packet 57 for file romeo.txt

03/03/2016 19:46:49.505182 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:49.505277 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:49.506650 ./server:     C150DgmSocket::read: successful read with len=511 |.:...romeo.txt......................................................................................|
03/03/2016 19:46:49.506733 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.:...romeo.txt......................................................................................|
03/03/2016 19:46:49.506785 ./server:     Server received TRANSFER packet 58 for file romeo.txt

03/03/2016 19:46:49.512889 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:49.512989 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:49.514259 ./server:     C150DgmSocket::read: successful read with len=511 |.;...romeo.txt......................................................................................|
03/03/2016 19:46:49.514313 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.;...romeo.txt......................................................................................|
03/03/2016 19:46:49.514363 ./server:     Server received TRANSFER packet 59 for file romeo.txt

03/03/2016 19:46:49.520504 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:49.520603 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:49.521809 ./server:     C150DgmSocket::read: successful read with len=511 |.<...romeo.txt......................................................................................|
03/03/2016 19:46:49.521868 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.<...romeo.txt......................................................................................|
03/03/2016 19:46:49.521922 ./server:     Server received TRANSFER packet 60 for file romeo.txt

03/03/2016 19:46:49.528021 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:49.528122 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:49.529383 ./server:     C150DgmSocket::read: successful read with len=511 |.=...romeo.txt......................................................................................|
03/03/2016 19:46:49.529438 ./server:     C150NastyDgmSocket::read: dropping packet of length 511 |.=...romeo.txt......................................................................................|
03/03/2016 19:46:50.229853 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:46:50.229919 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:46:50.229979 ./server:     Server received TRANSFER packet 471 for file romeo.txt

03/03/2016 19:46:50.242375 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:50.242487 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:50.528838 ./server:     C150DgmSocket::read: successful read with len=511 |.>...romeo.txt......................................................................................|
03/03/2016 19:46:50.528901 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.>...romeo.txt......................................................................................|
03/03/2016 19:46:50.528953 ./server:     Server received TRANSFER packet 62 for file romeo.txt

03/03/2016 19:46:50.535223 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:50.535328 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:50.536698 ./server:     C150DgmSocket::read: successful read with len=511 |.?...romeo.txt......................................................................................|
03/03/2016 19:46:50.536759 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.?...romeo.txt......................................................................................|
03/03/2016 19:46:50.536812 ./server:     Server received TRANSFER packet 63 for file romeo.txt

03/03/2016 19:46:50.542900 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:50.543005 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:50.544290 ./server:     C150DgmSocket::read: successful read with len=511 |.@...romeo.txt......................................................................................|
03/03/2016 19:46:50.544359 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.@...romeo.txt......................................................................................|
03/03/2016 19:46:50.544411 ./server:     Server received TRANSFER packet 64 for file romeo.txt

03/03/2016 19:46:50.550577 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:50.550700 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:50.551968 ./server:     C150DgmSocket::read: successful read with len=511 |.A...romeo.txt......................................................................................|
03/03/2016 19:46:50.552024 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.A...romeo.txt......................................................................................|
03/03/2016 19:46:50.552076 ./server:     Server received TRANSFER packet 65 for file romeo.txt

03/03/2016 19:46:50.558046 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:50.558150 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:50.559633 ./server:     C150DgmSocket::read: successful read with len=511 |.B...romeo.txt......................................................................................|
03/03/2016 19:46:50.559714 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.B...romeo.txt......................................................................................|
03/03/2016 19:46:50.559771 ./server:     Server received TRANSFER packet 66 for file romeo.txt

03/03/2016 19:46:50.565744 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:50.565844 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:50.567052 ./server:     C150DgmSocket::read: successful read with len=511 |.C...romeo.txt......................................................................................|
03/03/2016 19:46:50.567108 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.C...romeo.txt......................................................................................|
03/03/2016 19:46:50.567160 ./server:     Server received TRANSFER packet 67 for file romeo.txt

03/03/2016 19:46:50.573095 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:50.573204 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:46:50.574489 ./server:     C150DgmSocket::read: successful read with len=511 |.D...romeo.txt......................................................................................|
03/03/2016 19:46:50.574545 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.D...romeo.txt......................................................................................|
03/03/2016 19:46:50.574597 ./server:     Server received TRANSFER packet 68 for file romeo.txt

03/03/2016 19:46:50.580544 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:50.580664 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:51.242877 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:46:51.242936 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:46:51.242989 ./server:     Server received TRANSFER packet 472 for file romeo.txt

03/03/2016 19:46:51.253825 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:46:51.253933 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
